Condition,Durationinseconds,RecordedDate,Q4_ProductText,Q5_Initial_Urge,Q6_Initial_Intent,Q8_Browser,Q8_Version,Q8_OperatingSystem,Q8_Resolution,Q11_3_SqTable1,Q11_4_SqTable1,Q11_5_SqTable1,Q11_6_SqTable1,Q11_7_SqTable1,Q11_8_SqTable1,Q11_9_SqTable1,Q11_10_SqTable1,Q11_11_SqTable1,Q11_12_SqTable1,Q11_13_SqTable1,Q11_14_SqTable1,Q11_15_SqTable1,Q11_16_SqTable1,Q11_17_SqTable1,Q12_PageSubmit,Q15_3_SqTable2,Q15_4_SqTable2,Q15_5_SqTable2,Q15_6_SqTable2,Q15_7_SqTable2,Q15_8_SqTable2,Q15_9_SqTable2,Q15_10_SqTable2,Q15_11_SqTable2,Q15_12_SqTable2,Q15_13_SqTable2,Q15_14_SqTable2,Q15_15_SqTable2,Q15_16_SqTable2,Q15_17_SqTable2,Q16_PageSubmit,Q17_Grp2_PostUrge,Q18_Grp2_PostIntent,Q24_Grp1_PostUrge,Q25_Grp1_PostIntent,Q27_PlanningToBuy,IBT_1,IBT_2,IBT_3,IBT_4,IBT_5,MotivationLevel,SelfEfficacy,NFC_1,NFC_2,NFC_3,NFC_4,NFC_5,Gender,GenderTEXT,Age,Income,Race_White,Race_Hispanic,Race_Black,Race_NativeAmerican,Race_Asian,Race_PacificIslander,Race_Other,Race_Other_Text,Employment_FullTime,Employment_PartTime,Employment_OutLooking,Employment_OutNotLooking,Employment_StayHomeParent,Employment_Student,Employment_Military,Employment_Retired,Employment_UnableWork,MaritialStatus,Education,Q78_ReflectionDifficultyFor,Q79ReflectionDifficultyAgainst,Q108_DifficultyCounting,Q109_WasDistracted,Prod_Page_Number,Screener_Duration_sec,Screener_RecordedDate,Screener_Freq_ImpulseBuying,IBT5_NEW,IB_SCALE,NFC3_NEW,NFC_SCALE,DV_Urge,DV_Intent,ReflectionCondition,DistractionCondition,CHAR_Reflect_For_1,CHAR_Reflect_For_2,CHAR_Reflect_For_3,CHAR_Reflect_For_4,CHAR_Reflect_For_5,Total_Chars_ForBuying,CHAR_Reflect_Against_1,CHAR_Reflect_Against_2,CHAR_Reflect_Against_3,CHAR_Reflect_Against_4,CHAR_Reflect_Against_5,Total_Chars_AgainstBuying,Reflection_TotalCharacters,DV_POST_INDEX,DV_PRE_INDEX,NumberCorrect_Table1,NumberCorrect_Table2,NumberCorrect_TOTAL,TimeSpent_Distraction,ReflectionDiff_Urge,ReflectionDiff_Intent,DistractionDiff_Intent,DistractionDiff_Urge,NCFxReflection,AverageDifficulty_Reflection,InterventionDifficulty,InterventionTimeSpent,Male,IBTxReflection,IBTxDistraction,NCFxDistraction,UrgeIntent_DIFF,PerfectCountingScore_YN,filter_$
2,683,11/20/19 10:30,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,4,2,Chrome,78.0.3904.70,Macintosh,1280x800,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,74.931,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,68.479,3,1, , ,0,1,1,2,2,7,7,6,4,5,4,4,5,1, ,26,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,4,3, , ,5,1,1,38,11/18/19 14:18,2,1,7,2,20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,15,30,143.41, , ,1,1,0, ,5,143.41,1,0,7,20,1,1,1
2,542,11/20/19 10:07,"""Product # 24: Silver Star Wars Ep 5 & Empire 2-Piece Colored Glass Pint Set, 16-Ounces""",4,4,Chrome,77.0.3865.120,Windows NT 6.1,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,115.625,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,130.735,3,3, , ,0,5,4,3,5,4,5,5,2,2,2,5,5,1, ,26,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,2,7, , ,4,1,1,46,11/18/19 14:32,2,4,21,4,18,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,15,30,246.36, , ,1,1,0, ,4,246.36,1,0,21,18,1,1,1
2,1279,11/20/19 10:11,Product # 4: Vproof Selfie Stick Bluetooth,2,2,Chrome,78.0.3904.97,Windows NT 6.1,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,1084.998,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,56.699,1,1, , ,0,2,2,2,2,7,5,7,5,4,2,5,5,1, ,30,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,6, , ,2,2,1,20,11/18/19 14:33,2,1,9,4,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,15,30,1141.697, , ,1,1,0, ,2,1141.697,1,0,9,23,1,1,1
2,761,11/20/19 10:04,Product # 32: ONXE USB LED Clock Fan with Real Time Display Function,6,6,Chrome,71.0.3578.99,Android 7.0,360x640,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,142.019,2,1,6,5,5,5,3,4,5,5,5,6,4,2,2,118.527,5,5, , ,0,7,6,6,7,1,5,4,2,4,2,5,4,1, ,29,3,1,1,0,0,0,0,0, ,1, , , , , , , , ,1,6, , ,5,1,1,74,11/18/19 14:49,4,7,33,4,19,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,14,29,260.546, , ,1,1,0, ,5,260.546,1,0,33,19,1,0,1
2,1253,11/19/19 14:28,"""Product # 152: Succulent Planters with Tray 2.75 Inch - Set of 6, Small Cute Ceramic Cactus Pots with Bamboo Tray Decor""",5,5,Firefox,70,Windows NT 6.3,1440x900,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,92.314,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,96.817,4,4, , ,0,4,4,5,5,4,5,5,4,4,2,4,5,1, ,49,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,3, , ,5,2,4,94,11/18/19 14:37,2,4,22,4,21,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,15,30,189.131, , ,1,1,0, ,5,189.131,1,0,22,21,1,1,1
2,1084,11/19/19 12:14,"""Product # 65: Oh, For Fox Sake 15 oz Stemless Funny Glass | Unique Fox Themed Birthday Gifts For Men or Women""",5,3,Firefox,56,Windows NT 6.1,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,148.319,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,142.986,4,2, , ,0,6,4,5,4,3,4,5,2,3,4,4,5,1, ,27,2,0,0,0,0,0,0,1, , , , , , , , , ,1,6,2, , ,4,2,2,110,11/18/19 14:16,3,5,24,2,16,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,15,30,291.305, , ,1,1,0, ,4,291.305,1,0,24,16,1,1,1
2,589,11/20/19 10:17,"""Product # 49: Harry Potter 48013 Cauldron Soup Mug with Spoon, Standard, Black""",4,4,Chrome,77.0.3865.90,Macintosh,1440x900,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,82.224,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,57.893,3,3, , ,0,2,1,1,5,5,4,6,4,2,4,4,4,1, ,25,2,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,7, , ,5,1,2,67,11/18/19 14:30,2,3,12,2,16,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,15,30,140.117, , ,1,1,0, ,5,140.117,1,0,12,16,1,1,1
2,506,11/20/19 14:38,Product # 46: Ling's moment 5Ft Rose Gold Geometric Boho LED Bedroom Fairy Lights Battery Powered,5,5,Chrome,78.0.3904.106,CrOS x86_64 12499.66.0,1366x768,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,134.182,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,77.477,4,3, , ,0,4,4,5,4,3,4,3,2,2,5,2,2,1, ,31,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,2, , ,4,3,2,33,11/18/19 14:23,2,5,22,1,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,15,15,30,211.659, , ,2,1,0, ,4,211.659,1,0,22,9,1.5,1,1
2,505,11/20/19 14:10,Product # 178: MIRA Stainless Steel Vacuum Insulated Water Bottle | Leak-Proof Double Walled Cola Shape Bottle,4,2,Firefox,70,Windows NT 10.0,1536x864,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,101.008,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,90.643,2,1, , ,0,2,2,1,5,3,3,6,4,5,2,5,5,1, ,33,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7, , ,5,1,5,88,11/18/19 14:18,2,5,15,4,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,15,15,30,191.651, , ,1,2,0, ,5,191.651,1,0,15,23,1.5,1,1
2,319,11/20/19 10:14,Product # 19: Pink Octopus Ceramic 3D Coffee Mug with Tentacle Handle,6,7,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,73.911,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,49.795,5,5, , ,0,6,5,5,6,3,4,5,3,4,2,4,5,1, ,43,4,0,0,0,0,1,0,0, ,1, , , , , , , , ,2,7, , ,4,3,1,22,11/18/19 14:38,4,5,27,4,20,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.5,15,15,30,123.706, , ,2,1,0, ,4,123.706,1,0,27,20,1.5,1,1
2,326,11/20/19 15:36,Product # 7: WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock,4,5,Chrome,78.0.3904.108,Android 9,360x740,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,91.249,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,60.753,2,4, , ,0,5,5,5,4,2,5,4,2,1,4,3,2,1, ,36,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7, , ,4,2,1,18,11/18/19 14:34,3,6,25,2,10,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,15,15,30,152.002, , ,1,2,0, ,4,152.002,1,0,25,10,1.5,1,1
2,718,11/20/19 14:13,Product # 179: Dragon Stapler Novelty by Pacific Giftware,6,6,Chrome,78.0.3904.97,Macintosh,1680x1050,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,146.18,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,120.823,4,5, , ,0,4,4,3,7,1,2,6,2,2,3,5,4,1, ,27,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , ,5,1,5,60,11/18/19 14:34,2,7,25,3,16,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,15,15,30,267.003, , ,1,2,0, ,5,267.003,1,0,25,16,1.5,1,1
2,523,11/20/19 14:36,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,3,2,Chrome,78.0.3904.97,Windows NT 10.0,1366x768,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,134.612,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,74.367,1,1, , ,0,2,1,1,4,5,7,7,5,4,2,5,5,1, ,28,1,0,0,1,0,0,0,0, ,1, , , , , , , , ,6,3, , ,5,1,1,33,11/18/19 14:46,2,3,11,4,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,15,15,30,208.979, , ,1,2,0, ,5,208.979,1,0,11,23,1.5,1,1
2,767,11/20/19 13:46,Product # 199: Meidong QQChocolate Bluetooth Speakers Portable Waterproof,4,2,Chrome,78.0.3904.108,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,92.984,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,88.766,2,1, , ,0,1,2,2,3,5,5,6,5,5,1,5,5,1, ,37,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,1, , ,5,1,5,56,11/18/19 14:33,3,3,11,5,25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,15,15,30,181.75, , ,1,2,0, ,5,181.75,1,0,11,25,1.5,1,1
2,431,11/20/19 10:13,Product # 32: ONXE USB LED Clock Fan with Real Time Display Function,6,6,Chrome,77.0.3865.120,Windows NT 10.0,1366x768,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,74.964,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,57.557,4,4, , ,0,4,4,5,5,3,6,6,1,1,5,5,4,1, ,26,1,0,0,1,0,0,0,0, , ,1, , , , , , , ,6,7, , ,4,3,1,138,11/18/19 14:42,3,5,23,1,12,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,15,30,132.521, , ,2,2,0, ,4,132.521,1,0,23,12,2,1,1
2,828,11/20/19 15:26,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,4,5,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,232.742,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,61.626,3,2, , ,0,4,3,2,4,5,4,5,4,4,4,5,5,1, ,29,2,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , ,4,1,1,34,11/18/19 14:25,4,3,16,2,20,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.5,15,15,30,294.368, , ,3,1,0, ,4,294.368,1,0,16,20,2,1,1
2,419,11/21/19 9:00,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,4,2,Firefox,70,Windows NT 10.0,1600x900,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,83.334,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,67.148,1,1, , ,0,1,1,4,4,5,4,6,2,2,4,2,2,1, ,35,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , ,5,1,1,40,11/18/19 14:38,2,3,13,2,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,15,30,150.482, , ,1,3,0, ,5,150.482,1,0,13,10,2,1,1
2,772,11/20/19 13:41,Product # 5: Beyution Bluetooth Wireless Headphones with Built-in,4,3,Chrome,78.0.3904.96,Android 9,360x760,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,194.311,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,134.062,1,1, , ,0,1,4,3,6,5,1,7,2,2,2,4,4,1, ,37,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,6, , ,5,1,1,38,11/18/19 14:32,3,3,17,4,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,15,15,30,328.373, , ,2,3,0, ,5,328.373,1,0,17,16,2.5,1,1
2,322,11/20/19 15:44,"""Product # 17: Gogobuddy Pet Christmas Headdress, 7 Pack Snowman Santa Elk Crown""",7,6,Chrome,78.0.3904.97,Macintosh,1680x1050,5,3,6,3,4,4,6,5,4,4,4,3,5,1,4,83.398,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,63.914,4,4, , ,0,5,5,5,6,3,5,3,1,2,4,2,2,1, ,33,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , ,3,1,1,20,11/18/19 14:14,3,5,26,2,9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,13,15,28,147.312, , ,2,3,0, ,3,147.312,1,0,26,9,2.5,0,1
2,3038,11/20/19 16:13,"""Product # 200: Lenovo Laptop Backpack B210, 15.6-Inch Laptop and Tablet, Durable, Water-Repellent, Lightweight""",4,2,Safari iPhone,13.0.3,iPhone,414x896,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,233.119,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,175.56,5,5, , ,0,3,1,1,1,7,5,5,4,2,5,4,4,1, ,48,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,2, , ,4,6,5,886,11/18/19 14:34,2,1,7,1,15,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,15,15,30,408.679, , ,-3,-1,0, ,4,408.679,1,0,7,15,-2,1,1
2,749,11/20/19 10:04,Product # 14: Tech Tools Stress Buster Desktop Punching Ball,5,6,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,153.56,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,113.996,7,7, , ,0,4,4,3,5,3,3,5,3,4,4,4,5,1, ,40,3,0,0,1,0,0,0,0, ,1, , , , , , , , ,2,6, , ,4,1,1,28,11/18/19 14:22,2,5,21,2,18,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,15,15,30,267.556, , ,-1,-2,0, ,4,267.556,1,0,21,18,-1.5,1,1
2,1467,11/20/19 10:15,Product # 9: Pavilion Gift Company - Spoiled Dog Door Stopper,4,7,Chrome,80.0.3970.5,Windows NT 6.1,1024x600,5,3,5,4,5,4,6,5,4,4,4,3,5,1,4,319.579,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,350.33,6,6, , ,0,5,5,5,5,5,3,4,4,3,3,3,4,1, ,34,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,8, , ,5,3,1,145,11/18/19 14:37,4,3,23,3,17,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.5,14,15,29,669.909, , ,1,-2,0, ,5,669.909,1,0,23,17,-.5,0,1
2,1194,11/19/19 14:39,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,4,5,Firefox,70,Windows NT 10.0,1600x900,4,3,5,4,4,4,6,5,5,4,4,3,5,1,4,110.073,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,81.813,5,5, , ,0,4,4,4,4,4,4,6,3,3,3,4,4,1, ,27,1,0,0,1,0,0,0,0, , , ,1, , , , , , ,6,1, , ,5,5,2,61,11/18/19 14:43,2,4,20,3,17,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,13,15,28,191.886, , ,0,-1,0, ,5,191.886,1,0,20,17,-.5,0,1
2,320,11/20/19 13:30,Product # 31: Dreamingbox Star Night Light Lamps 360-Degree Rotating Best Gifts for Kids,4,5,Firefox,70,Windows NT 10.0,1280x720,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,62.467,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,51.799,5,5, , ,0,5,5,5,5,4,4,4,4,4,4,4,4,1, ,39,3,0,0,0,0,1,0,0, ,1, , , , , , , , ,2,6, , ,5,5,1,348,11/18/19 14:37,3,4,24,2,18,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,15,15,30,114.266, , ,0,-1,0, ,5,114.266,1,0,24,18,-.5,1,1
2,293,11/19/19 14:15,Product # 1: Nessie Ladle Turquoise by OTOTO,4,4,Chrome,78.0.3904.97,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,71.077,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,45.761,4,4, , ,0,4,4,2,4,4,5,6,5,5,3,5,5,1, ,37,3,1,1,0,1,0,0,0, ,1, , , , , , , , ,2,7, , ,3,1,1,17,11/18/19 14:39,3,4,18,3,23,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,15,30,116.838, , ,0,0,0, ,3,116.838,1,0,18,23,0,1,1
2,742,11/20/19 10:17,"""Product # 140: Urban Watercolor Sketching: A Guide to Drawing, Painting, and Storytelling in Color, Paperback""",4,3,Chrome,78.0.3904.97,Windows NT 10.0,1536x864,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,135.326,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,86.201,4,3, , ,0,3,3,3,4,6,5,6,2,5,3,3,4,1, ,27,3,0,1,0,0,0,0,0, ,1, , , , , , , , ,2,3, , ,5,3,4,53,11/18/19 14:40,2,2,15,3,17,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,15,15,30,221.527, , ,0,0,0, ,5,221.527,1,0,15,17,0,1,1
2,455,11/19/19 14:29,Product # 32: ONXE USB LED Clock Fan with Real Time Display Function,4,3,Chrome,78.0.3904.92,CrOS x86_64 12499.51.0,1517x853,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,96.641,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,94.755,4,3, , ,0,2,2,2,4,6,4,6,4,4,3,5,4,1, ,24,3,0,0,1,0,1,0,0, , , , , , ,1, , , ,6,6, , ,3,1,1,37,11/18/19 14:44,2,2,12,3,20,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,15,15,30,191.396, , ,0,0,0, ,3,191.396,1,0,12,20,0,1,1
2,434,11/20/19 15:13,Product # 180: OMEM Multi Color Aquarium Set Moss Ball Terrarium Gravel Doll Boat Workbench Decoration Turtles,4,6,Firefox,70,Windows NT 10.0,1920x1080,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,97.321,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,58.539,4,6, , ,0,4,5,4,7,1,4,7,1,1,4,5,5,1, ,27,3,0,1,0,0,0,0,0, , , , , , , , , ,1,6,4, , ,5,1,5,45,11/18/19 14:44,3,7,27,2,14,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,15,30,155.86, , ,0,0,0, ,5,155.86,1,0,27,14,0,1,1
2,587,11/20/19 10:25,"""Product # 101: Horsebiz Eco-Friendly Bamboo 2.4 GHZ Wireless Optical Mice DPI 1200/1600 for PC, Laptop, Notebook, Computer, MacBook""",4,5,Chrome,78.0.3904.97,Windows NT 10.0,1536x864,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,78.405,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,49.05,4,5, , ,0,1,1,1,2,7,4,7,4,5,3,4,5,1, ,39,1,1,0,0,0,0,0,0, , ,1, , , , , , , ,6,3, , ,4,1,3,28,11/18/19 14:40,2,1,6,3,21,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,15,15,30,127.455, , ,0,0,0, ,4,127.455,1,0,6,21,0,1,1
2,493,11/20/19 10:03,"""Product # 108: Aria Starr Dead Sea Mud Mask For Face, Acne, Oily Skin & Blackheads - Best Facial Pore Minimizer, Reducer & Pores Cleanser""",4,3,Chrome,78.0.3904.97,Windows NT 10.0,1707x960,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,77.984,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,60.221,4,3, , ,0,2,2,2,4,6,6,7,4,5,2,4,4,1, ,30,1,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,3, , ,3,1,3,41,11/18/19 14:26,2,2,12,4,21,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,15,15,30,138.205, , ,0,0,0, ,3,138.205,1,0,12,21,0,1,1
2,206,11/19/19 14:19,Product # 19: Pink Octopus Ceramic 3D Coffee Mug with Tentacle Handle,5,5,Chrome,78.0.3904.97,Windows NT 10.0,1600x1200,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,40.398,2,1,6,5,5,5,3,4,5,5,5,6,3,2,3,37.359,5,5, , ,0,4,5,4,3,4,4,4,5,3,4,3,4,1, ,26,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,7, , ,2,4,1,12,11/18/19 14:36,2,4,20,2,17,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,15,14,29,77.757, , ,0,0,0, ,2,77.757,1,0,20,17,0,0,1
2,415,11/20/19 10:37,"""Product # 17: Gogobuddy Pet Christmas Headdress, 7 Pack Snowman Santa Elk Crown""",4,4,Chrome,71.0.3578.99,Android 9,412x846,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,111.842,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,46.19,4,4, , ,0,4,3,4,3,4,5,5,3,2,4,4,4,1, ,36,3,0,0,1,0,0,0,0, ,1, , , , , , , , ,1,6, , ,5,5,1,17,11/18/19 14:33,2,4,18,2,15,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,15,30,158.032, , ,0,0,0, ,5,158.032,1,0,18,15,0,1,1
2,848,11/20/19 10:01,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,3,4,Chrome,78.0.3904.97,Macintosh,1440x900,5,3,5,4,4,4,6,5,4,4,3,3,5,1,4,130.012,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,102.792,3,4, , ,0,4,3,4,6,3,5,5,2,3,4,5,4,1, ,38,1,1,0,0,0,0,0,0, , , ,1, , , , , , ,6,2, , ,5,1,2,57,11/18/19 14:47,2,5,22,2,16,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,14,15,29,232.804, , ,0,0,0, ,5,232.804,1,0,22,16,0,0,1
2,339,11/20/19 13:35,Product # 45: Bob Ross Heat Changing Mug - Add Coffee or Tea and a Happy Little Scene Appears,6,7,Chrome,78.0.3904.108,Windows NT 10.0,1536x864,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,56.329,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,54.879,6,7, , ,0,4,4,3,5,4,5,6,4,2,5,5,4,1, ,32,4,1,0,0,0,0,0,0, ,1, , , , , , , , ,1,7, , ,5,3,2,60,11/18/19 14:35,4,4,20,1,16,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,6.5,15,15,30,111.208, , ,0,0,0, ,5,111.208,1,0,20,16,0,1,1
2,581,11/20/19 10:22,"""Product # 59: TheraFlow Dual Foot Massager Roller (Large). Relieve Plantar Fasciitis, Stress, Heel, Arch Pain""",5,5,Chrome,78.0.3904.108,Windows NT 10.0,1366x768,5,3,5,3,4,4,6,5,4,4,4,3,5,1,4,77.559,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,59.55,5,5, , ,0,3,3,3,4,4,2,7,2,1,4,4,4,1, ,36,3,1,0,0,0,0,0,0, ,1, , , , , , , , ,6,6, , ,5,1,2,84,11/18/19 14:38,3,4,17,2,13,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,15,29,137.109, , ,0,0,0, ,5,137.109,1,0,17,13,0,0,1
2,433,11/19/19 14:22,"""Product # 17: Gogobuddy Pet Christmas Headdress, 7 Pack Snowman Santa Elk Crown""",1,2,Chrome,78.0.3904.97,Macintosh,1680x1050,5,3,5,4,4,4,6,5,4,4,4,3,5,1,4,78.502,2,1,6,5,5,5,3,4,5,5,5,6,4,2,3,63.339,1,2, , ,0,2,2,2,5,6,4,7,4,3,4,5,4,1, ,29,3,0,0,0,0,1,0,0, ,1, , , , , , , , ,1,7, , ,4,1,1,40,11/18/19 14:33,2,2,13,2,18,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,15,15,30,141.841, , ,0,0,0, ,4,141.841,1,0,13,18,0,1,1
